movieId,count,rating
2612,6,1.0
2612,14,2.0
2612,3,2.5
2612,91,3.0
2612,19,3.5
2612,239,4.0
2612,35,4.5
2612,139,5.0
2613,3,0.5
2613,64,1.0
2613,2,1.5
2613,152,2.0
2613,15,2.5
2613,271,3.0
2613,30,3.5
2613,213,4.0
2613,7,4.5
2613,51,5.0
2614,10,0.5
2614,66,1.0
2614,2,1.5
2614,31,2.0
2614,2,2.5
2614,27,3.0
2614,2,3.5
2614,9,4.0
2614,5,5.0
2615,5,0.5
2615,41,1.0
2615,5,1.5
2615,121,2.0
2615,18,2.5
2615,211,3.0
2615,13,3.5
2615,141,4.0
2615,4,4.5
2615,25,5.0
2616,31,0.5
2616,251,1.0
2616,75,1.5
2616,682,2.0
2616,197,2.5
2616,1010,3.0
2616,175,3.5
2616,409,4.0
2616,25,4.5
2616,51,5.0
2617,137,0.5
2617,451,1.0
2617,181,1.5
2617,926,2.0
2617,545,2.5
2617,1986,3.0
2617,943,3.5
2617,2043,4.0
2617,259,4.5
2617,565,5.0
2618,3,0.5
2618,12,1.0
2618,29,2.0
2618,12,2.5
2618,100,3.0
2618,77,3.5
2618,182,4.0
2618,81,4.5
2618,103,5.0
2619,3,1.0
2619,1,1.5
2619,3,2.0
2619,2,3.0
2620,1,0.5
2620,3,1.0
2620,13,2.0
2620,1,2.5
2620,45,3.0
2620,4,3.5
2620,58,4.0
2620,3,4.5
2620,17,5.0
2621,2,0.5
2621,14,1.0
2621,19,2.0
2621,2,2.5
2621,49,3.0
2621,7,3.5
2621,93,4.0
2621,3,4.5
2621,43,5.0
2622,11,0.5
2622,109,1.0
2622,9,1.5
2622,219,2.0
2622,51,2.5
2622,555,3.0
2622,119,3.5
2622,594,4.0
2622,42,4.5
2622,179,5.0
2623,2,0.5
2623,4,1.0
2623,1,1.5
2623,4,2.0
2623,7,3.0
2623,4,4.0
2623,1,4.5
2624,6,0.5
2624,6,1.0
2624,1,1.5
2624,19,2.0
2624,4,2.5
2624,58,3.0
2624,14,3.5
2624,107,4.0
2624,33,4.5
2624,133,5.0
2625,4,0.5
2625,28,1.0
2625,6,1.5
2625,57,2.0
2625,14,2.5
2625,105,3.0
2625,22,3.5
2625,85,4.0
2625,4,4.5
2625,20,5.0
2626,8,1.0
2626,13,2.0
2626,3,2.5
2626,30,3.0
2626,5,3.5
2626,48,4.0
2626,6,4.5
2626,20,5.0
2627,5,1.0
2627,10,2.0
2627,11,3.0
2627,1,3.5
2627,20,4.0
2627,17,5.0
2628,329,0.5
2628,947,1.0
2628,396,1.5
2628,1905,2.0
2628,941,2.5
2628,3554,3.0
2628,1106,3.5
2628,3231,4.0
2628,326,4.5
2628,1390,5.0
2629,7,0.5
2629,60,1.0
2629,5,1.5
2629,132,2.0
2629,13,2.5
2629,195,3.0
2629,7,3.5
2629,89,4.0
2629,2,4.5
2629,14,5.0
2630,22,1.0
2630,19,2.0
2630,3,2.5
2630,41,3.0
2630,1,3.5
2630,73,4.0
2630,5,4.5
2630,46,5.0
2631,2,0.5
2631,9,1.0
2631,5,2.0
2631,1,2.5
2631,4,3.0
2632,9,1.0
2632,2,2.0
2632,10,3.0
2632,3,3.5
2632,13,4.0
2632,6,4.5
2632,13,5.0
2633,10,0.5
2633,36,1.0
2633,9,1.5
2633,90,2.0
2633,36,2.5
2633,268,3.0
2633,63,3.5
2633,266,4.0
2633,30,4.5
2633,98,5.0
2634,5,0.5
2634,18,1.0
2634,3,1.5
2634,39,2.0
2634,17,2.5
2634,98,3.0
2634,17,3.5
2634,100,4.0
2634,1,4.5
2634,23,5.0
2635,1,0.5
2635,8,1.0
2635,11,2.0
2635,4,2.5
2635,32,3.0
2635,10,3.5
2635,30,4.0
2635,5,5.0
2636,1,0.5
2636,8,1.0
2636,9,2.0
2636,3,2.5
2636,17,3.0
2636,2,3.5
2636,4,4.0
2637,1,0.5
2637,15,1.0
2637,1,1.5
2637,11,2.0
2637,1,2.5
2637,29,3.0
2637,2,3.5
2637,17,4.0
2637,2,5.0
2638,1,0.5
2638,13,1.0
2638,19,2.0
2638,5,2.5
2638,36,3.0
2638,21,4.0
2638,1,5.0
2639,2,0.5
2639,35,1.0
2639,5,1.5
2639,106,2.0
2639,13,2.5
2639,220,3.0
2639,41,3.5
2639,195,4.0
2639,3,4.5
2639,54,5.0
2640,59,0.5
2640,170,1.0
2640,93,1.5
2640,736,2.0
2640,394,2.5
2640,2397,3.0
2640,821,3.5
2640,2331,4.0
2640,303,4.5
2640,742,5.0
2641,33,0.5
2641,174,1.0
2641,50,1.5
2641,621,2.0
2641,168,2.5
2641,1344,3.0
2641,292,3.5
2641,921,4.0
2641,74,4.5
2641,247,5.0
2642,40,0.5
2642,402,1.0
2642,64,1.5
2642,711,2.0
2642,183,2.5
2642,665,3.0
2642,88,3.5
2642,185,4.0
2642,13,4.5
2642,43,5.0
2643,101,0.5
2643,533,1.0
2643,89,1.5
2643,453,2.0
2643,97,2.5
2643,306,3.0
2643,43,3.5
2643,91,4.0
2643,5,4.5
2643,22,5.0
2644,6,0.5
2644,26,1.0
2644,3,1.5
2644,47,2.0
2644,20,2.5
2644,211,3.0
2644,80,3.5
2644,378,4.0
2644,48,4.5
2644,218,5.0
2646,1,0.5
2646,15,1.0
2646,17,2.0
2646,9,2.5
2646,40,3.0
2646,3,3.5
2646,23,4.0
2646,2,4.5
2646,2,5.0
2647,2,0.5
2647,11,1.0
2647,1,1.5
2647,19,2.0
2647,3,2.5
2647,54,3.0
2647,7,3.5
2647,43,4.0
2647,2,4.5
2647,10,5.0
2648,12,0.5
2648,20,1.0
2648,4,1.5
2648,59,2.0
2648,19,2.5
2648,325,3.0
2648,111,3.5
2648,618,4.0
2648,76,4.5
2648,437,5.0
2649,2,0.5
2649,16,1.0
2649,17,2.0
2649,3,2.5
2649,79,3.0
2649,13,3.5
2649,55,4.0
2649,8,4.5
2649,14,5.0
2650,1,0.5
2650,12,1.0
2650,12,2.0
2650,6,2.5
2650,35,3.0
2650,2,3.5
2650,18,4.0
2650,1,5.0
2651,3,0.5
2651,17,1.0
2651,36,2.0
2651,8,2.5
2651,83,3.0
2651,9,3.5
2651,49,4.0
2651,4,4.5
2651,12,5.0
2652,1,0.5
2652,12,1.0
2652,17,2.0
2652,4,2.5
2652,46,3.0
2652,11,3.5
2652,35,4.0
2652,2,4.5
2652,6,5.0
2653,1,0.5
2653,14,1.0
2653,15,2.0
2653,10,2.5
2653,41,3.0
2653,3,3.5
2653,24,4.0
2653,6,5.0
2654,2,0.5
2654,13,1.0
2654,27,2.0
2654,11,2.5
2654,130,3.0
2654,29,3.5
2654,161,4.0
2654,13,4.5
2654,72,5.0
2655,13,0.5
2655,64,1.0
2655,10,1.5
2655,34,2.0
2655,4,2.5
2655,18,3.0
2655,1,3.5
2655,7,4.0
2655,1,5.0
2656,3,0.5
2656,25,1.0
2656,39,2.0
2656,12,2.5
2656,70,3.0
2656,6,3.5
2656,31,4.0
2656,1,4.5
2656,8,5.0
2657,134,0.5
2657,503,1.0
2657,116,1.5
2657,786,2.0
2657,251,2.5
2657,1392,3.0
2657,553,3.5
2657,1680,4.0
2657,313,4.5
2657,1032,5.0
2658,3,1.0
2658,6,2.0
2658,1,2.5
2658,6,3.0
2658,3,4.0
2658,2,5.0
2659,1,0.5
2659,6,1.0
2659,2,1.5
2659,23,2.0
2659,2,2.5
2659,51,3.0
2659,6,3.5
2659,41,4.0
2659,1,4.5
2659,15,5.0
2660,2,0.5
2660,16,1.0
2660,27,2.0
2660,4,2.5
2660,102,3.0
2660,45,3.5
2660,173,4.0
2660,20,4.5
2660,103,5.0
2661,1,0.5
2661,13,1.0
2661,1,1.5
2661,34,2.0
2661,4,2.5
2661,109,3.0
2661,15,3.5
2661,72,4.0
2661,2,4.5
2661,30,5.0
2662,6,0.5
2662,31,1.0
2662,13,1.5
2662,124,2.0
2662,63,2.5
2662,625,3.0
2662,191,3.5
2662,881,4.0
2662,90,4.5
2662,376,5.0
2663,12,1.0
2663,24,2.0
2663,4,2.5
2663,45,3.0
2663,8,3.5
2663,33,4.0
2663,8,5.0
2664,11,0.5
2664,52,1.0
2664,12,1.5
2664,144,2.0
2664,33,2.5
2664,503,3.0
2664,136,3.5
2664,861,4.0
2664,104,4.5
2664,530,5.0
2665,2,0.5
2665,12,1.0
2665,20,2.0
2665,5,2.5
2665,70,3.0
2665,9,3.5
2665,42,4.0
2665,1,4.5
2665,20,5.0
2666,9,1.0
2666,1,1.5
2666,9,2.0
2666,2,2.5
2666,20,3.0
2666,3,3.5
2666,11,4.0
2666,3,5.0
2667,21,1.0
2667,3,1.5
2667,31,2.0
2667,1,2.5
2667,34,3.0
2667,3,3.5
2667,19,4.0
2667,1,4.5
2667,4,5.0
2668,6,0.5
2668,120,1.0
2668,12,1.5
2668,226,2.0
2668,31,2.5
2668,280,3.0
2668,28,3.5
2668,80,4.0
2668,3,4.5
2668,23,5.0
2669,8,1.0
2669,21,2.0
2669,5,2.5
2669,91,3.0
2669,8,3.5
2669,102,4.0
2669,3,4.5
2669,39,5.0
2670,4,1.0
2670,1,1.5
2670,12,2.0
2670,5,2.5
2670,140,3.0
2670,33,3.5
2670,376,4.0
2670,20,4.5
2670,122,5.0
2671,45,0.5
2671,173,1.0
2671,70,1.5
2671,487,2.0
2671,285,2.5
2671,1466,3.0
2671,647,3.5
2671,1922,4.0
2671,318,4.5
2671,618,5.0
2672,15,0.5
2672,102,1.0
2672,15,1.5
2672,259,2.0
2672,71,2.5
2672,602,3.0
2672,142,3.5
2672,563,4.0
2672,73,4.5
2672,133,5.0
2673,8,1.0
2673,9,2.0
2673,9,3.0
2673,10,4.0
2673,7,5.0
2674,1,0.5
2674,19,1.0
2674,1,1.5
2674,20,2.0
2674,2,2.5
2674,27,3.0
2674,20,4.0
2674,6,5.0
2675,4,1.0
2675,7,2.0
2675,16,3.0
2675,18,4.0
2675,6,5.0
2676,5,0.5
2676,86,1.0
2676,5,1.5
2676,176,2.0
2676,33,2.5
2676,360,3.0
2676,39,3.5
2676,287,4.0
2676,12,4.5
2676,89,5.0
2677,2,0.5
2677,26,1.0
2677,56,2.0
2677,16,2.5
2677,188,3.0
2677,82,3.5
2677,459,4.0
2677,84,4.5
2677,409,5.0
2678,12,1.0
2678,1,1.5
2678,24,2.0
2678,2,2.5
2678,30,3.0
2678,7,3.5
2678,31,4.0
2678,3,5.0
2679,6,1.0
2679,6,2.0
2679,9,3.0
2679,8,4.0
2679,1,5.0
2680,2,1.0
2680,2,2.0
2680,8,3.0
2680,2,3.5
2680,1,4.0
2681,2,0.5
2681,12,1.0
2681,25,2.0
2681,11,2.5
2681,72,3.0
2681,20,3.5
2681,82,4.0
2681,10,4.5
2681,33,5.0
2682,2,0.5
2682,10,1.0
2682,4,1.5
2682,24,2.0
2682,4,2.5
2682,85,3.0
2682,18,3.5
2682,206,4.0
2682,19,4.5
2682,91,5.0
2683,228,0.5
2683,655,1.0
2683,234,1.5
2683,1310,2.0
2683,698,2.5
2683,2860,3.0
2683,1357,3.5
2683,3091,4.0
2683,426,4.5
2683,1123,5.0
2684,1,0.5
2684,3,1.0
2684,5,2.0
2684,1,2.5
2684,4,3.0
2684,2,5.0
2685,1,0.5
2685,4,1.0
2685,1,2.0
2685,6,3.0
2685,5,3.5
2685,12,4.0
2685,2,4.5
2685,3,5.0
2686,4,0.5
2686,44,1.0
2686,3,1.5
2686,120,2.0
2686,55,2.5
2686,479,3.0
2686,185,3.5
2686,1003,4.0
2686,198,4.5
2686,743,5.0
2687,9,0.5
2687,83,1.0
2687,26,1.5
2687,180,2.0
2687,99,2.5
2687,601,3.0
2687,212,3.5
2687,783,4.0
2687,88,4.5
2687,300,5.0
2688,17,0.5
2688,158,1.0
2688,44,1.5
2688,482,2.0
2688,132,2.5
2688,1035,3.0
2688,188,3.5
2688,767,4.0
2688,36,4.5
2688,160,5.0
2689,2,0.5
2689,16,1.0
2689,18,2.0
2689,2,2.5
2689,38,3.0
2689,5,3.5
2689,50,4.0
2689,1,4.5
2689,15,5.0
2690,2,0.5
2690,31,1.0
2690,3,1.5
2690,90,2.0
2690,17,2.5
2690,375,3.0
2690,68,3.5
2690,677,4.0
2690,56,4.5
2690,298,5.0
2691,2,0.5
2691,21,1.0
2691,3,1.5
2691,26,2.0
2691,9,2.5
2691,46,3.0
2691,21,3.5
2691,77,4.0
2691,25,4.5
2691,38,5.0
2692,18,0.5
2692,77,1.0
2692,29,1.5
2692,198,2.0
2692,130,2.5
2692,816,3.0
2692,786,3.5
2692,2906,4.0
2692,980,4.5
2692,2135,5.0
2693,4,0.5
2693,31,1.0
2693,5,1.5
2693,52,2.0
2693,17,2.5
2693,205,3.0
2693,87,3.5
2693,418,4.0
2693,47,4.5
2693,141,5.0
2694,49,0.5
2694,273,1.0
2694,75,1.5
2694,531,2.0
2694,225,2.5
2694,1258,3.0
2694,332,3.5
2694,1057,4.0
2694,82,4.5
2694,290,5.0
2695,4,1.0
2695,12,2.0
2695,15,3.0
2695,2,3.5
2695,9,4.0
2695,1,5.0
2696,1,0.5
2696,16,1.0
2696,4,1.5
2696,33,2.0
2696,7,2.5
2696,96,3.0
2696,40,3.5
2696,213,4.0
2696,36,4.5
2696,121,5.0
2697,7,1.0
2697,18,2.0
2697,2,2.5
2697,60,3.0
2697,7,3.5
2697,103,4.0
2697,4,4.5
2697,33,5.0
2698,1,0.5
2698,5,1.0
2698,2,2.0
2698,2,3.0
2698,1,3.5
2698,2,4.0
2699,159,0.5
2699,502,1.0
2699,216,1.5
2699,1328,2.0
2699,501,2.5
2699,2378,3.0
2699,518,3.5
2699,1262,4.0
2699,48,4.5
2699,177,5.0
2700,137,0.5
2700,432,1.0
2700,88,1.5
2700,534,2.0
2700,248,2.5
2700,1374,3.0
2700,836,3.5
2700,2618,4.0
2700,681,4.5
2700,1692,5.0
2701,223,0.5
2701,1134,1.0
2701,274,1.5
2701,1270,2.0
2701,432,2.5
2701,1145,3.0
2701,296,3.5
2701,412,4.0
2701,30,4.5
2701,85,5.0
2702,10,0.5
2702,128,1.0
2702,9,1.5
2702,301,2.0
2702,52,2.5
2702,538,3.0
2702,105,3.5
2702,494,4.0
2702,30,4.5
2702,100,5.0
2703,1,1.0
2703,3,2.0
2703,1,2.5
2703,6,3.0
2703,1,3.5
2703,2,4.0
2703,1,4.5
2703,1,5.0
2704,1,0.5
2704,19,1.0
2704,3,1.5
2704,27,2.0
2704,50,3.0
2704,6,3.5
2704,68,4.0
2704,12,4.5
2704,45,5.0
2705,10,1.0
2705,3,2.0
2705,12,3.0
2705,3,3.5
2705,20,4.0
2705,10,5.0
2706,220,0.5
2706,484,1.0
2706,202,1.5
2706,936,2.0
2706,593,2.5
2706,2212,3.0
2706,1217,3.5
2706,3146,4.0
2706,410,4.5
2706,1423,5.0
2707,10,0.5
2707,102,1.0
2707,14,1.5
2707,320,2.0
2707,97,2.5
2707,885,3.0
2707,279,3.5
2707,1162,4.0
2707,138,4.5
2707,347,5.0
2708,19,1.0
2708,21,2.0
2708,3,2.5
2708,52,3.0
2708,9,3.5
2708,127,4.0
2708,11,4.5
2708,72,5.0
2709,6,0.5
2709,95,1.0
2709,9,1.5
2709,137,2.0
2709,39,2.5
2709,286,3.0
2709,52,3.5
2709,258,4.0
2709,13,4.5
2709,87,5.0
2710,388,0.5
2710,1138,1.0
2710,277,1.5
2710,1392,2.0
2710,536,2.5
2710,2087,3.0
2710,705,3.5
2710,1976,4.0
2710,234,4.5
2710,823,5.0
2711,1,0.5
2711,4,1.0
2711,18,2.0
2711,2,2.5
2711,49,3.0
2711,4,3.5
2711,68,4.0
2711,2,4.5
2711,26,5.0
2712,141,0.5
2712,564,1.0
2712,151,1.5
2712,955,2.0
2712,370,2.5
2712,1615,3.0
2712,664,3.5
2712,1806,4.0
2712,343,4.5
2712,693,5.0
2713,41,0.5
2713,322,1.0
2713,43,1.5
2713,438,2.0
2713,97,2.5
2713,539,3.0
2713,71,3.5
2713,246,4.0
2713,18,4.5
2713,35,5.0
2714,1,0.5
2714,29,1.0
2714,2,1.5
2714,51,2.0
2714,5,2.5
2714,110,3.0
2714,11,3.5
2714,96,4.0
2714,2,4.5
2714,25,5.0
2715,17,1.0
2715,25,2.0
2715,1,2.5
2715,21,3.0
2715,1,3.5
2715,4,4.0
2715,1,4.5
2715,3,5.0
2716,45,0.5
2716,149,1.0
2716,71,1.5
2716,676,2.0
2716,379,2.5
2716,2829,3.0
2716,1571,3.5
2716,5058,4.0
2716,895,4.5
2716,2241,5.0
2717,27,0.5
2717,199,1.0
2717,75,1.5
2717,699,2.0
2717,328,2.5
2717,1236,3.0
2717,408,3.5
2717,605,4.0
2717,81,4.5
2717,99,5.0
2718,14,0.5
2718,120,1.0
2718,13,1.5
2718,275,2.0
2718,40,2.5
2718,423,3.0
2718,79,3.5
2718,436,4.0
2718,25,4.5
2718,161,5.0
2719,51,0.5
2719,464,1.0
2719,85,1.5
2719,624,2.0
2719,133,2.5
2719,635,3.0
2719,76,3.5
2719,232,4.0
2719,11,4.5
2719,64,5.0
2720,75,0.5
2720,479,1.0
2720,90,1.5
2720,499,2.0
2720,105,2.5
2720,371,3.0
2720,43,3.5
2720,107,4.0
2720,4,4.5
2720,24,5.0
2721,2,0.5
2721,15,1.0
2721,1,1.5
2721,25,2.0
2721,5,2.5
2721,82,3.0
2721,17,3.5
2721,128,4.0
2721,9,4.5
2721,64,5.0
2722,76,0.5
2722,349,1.0
2722,98,1.5
2722,729,2.0
2722,228,2.5
2722,1035,3.0
2722,177,3.5
2722,501,4.0
2722,25,4.5
2722,117,5.0
2723,27,0.5
2723,321,1.0
2723,72,1.5
2723,645,2.0
2723,181,2.5
2723,1130,3.0
2723,303,3.5
2723,944,4.0
2723,77,4.5
2723,236,5.0
2724,74,0.5
2724,347,1.0
2724,105,1.5
2724,673,2.0
2724,265,2.5
2724,1202,3.0
2724,220,3.5
2724,765,4.0
2724,37,4.5
2724,196,5.0
2725,1,0.5
2725,21,1.0
2725,1,1.5
2725,35,2.0
2725,8,2.5
2725,92,3.0
2725,17,3.5
2725,154,4.0
2725,23,4.5
2725,61,5.0
2726,1,0.5
2726,8,1.0
2726,1,1.5
2726,10,2.0
2726,4,2.5
2726,86,3.0
2726,74,3.5
2726,375,4.0
2726,115,4.5
2726,250,5.0
2727,4,1.0
2727,3,1.5
2727,20,2.0
2727,8,2.5
2727,42,3.0
2727,18,3.5
2727,56,4.0
2727,4,4.5
2727,18,5.0
2728,1,0.5
2728,17,1.0
2728,8,1.5
2728,71,2.0
2728,49,2.5
2728,380,3.0
2728,263,3.5
2728,884,4.0
2728,182,4.5
2728,464,5.0
2729,3,0.5
2729,10,1.0
2729,7,1.5
2729,51,2.0
2729,27,2.5
2729,257,3.0
2729,127,3.5
2729,516,4.0
2729,121,4.5
2729,243,5.0
2730,3,0.5
2730,30,1.0
2730,2,1.5
2730,70,2.0
2730,21,2.5
2730,194,3.0
2730,82,3.5
2730,321,4.0
2730,105,4.5
2730,194,5.0
2731,12,0.5
2731,16,1.0
2731,4,1.5
2731,21,2.0
2731,15,2.5
2731,105,3.0
2731,60,3.5
2731,366,4.0
2731,121,4.5
2731,493,5.0
2732,1,0.5
2732,14,1.0
2732,2,1.5
2732,44,2.0
2732,14,2.5
2732,117,3.0
2732,56,3.5
2732,255,4.0
2732,53,4.5
2732,247,5.0
2733,36,1.0
2733,7,1.5
2733,42,2.0
2733,8,2.5
2733,47,3.0
2733,3,3.5
2733,20,4.0
2733,6,5.0
2734,3,0.5
2734,40,1.0
2734,11,1.5
2734,174,2.0
2734,33,2.5
2734,552,3.0
2734,84,3.5
2734,498,4.0
2734,8,4.5
2734,113,5.0
2735,21,0.5
2735,152,1.0
2735,31,1.5
2735,444,2.0
2735,118,2.5
2735,688,3.0
2735,132,3.5
2735,382,4.0
2735,15,4.5
2735,64,5.0
2736,1,0.5
2736,12,1.0
2736,2,1.5
2736,75,2.0
2736,9,2.5
2736,299,3.0
2736,34,3.5
2736,316,4.0
2736,16,4.5
2736,68,5.0
2737,1,0.5
2737,14,1.0
2737,17,2.0
2737,2,2.5
2737,19,3.0
2737,2,3.5
2737,14,4.0
2737,1,5.0
2738,14,1.0
2738,2,1.5
2738,39,2.0
2738,2,2.5
2738,106,3.0
2738,11,3.5
2738,99,4.0
2738,3,4.5
2738,33,5.0
2739,8,0.5
2739,70,1.0
2739,12,1.5
2739,195,2.0
2739,53,2.5
2739,520,3.0
2739,184,3.5
2739,921,4.0
2739,154,4.5
2739,576,5.0
2740,3,0.5
2740,10,1.0
2740,3,1.5
2740,8,2.0
2740,2,2.5
2740,11,3.0
2740,2,3.5
2740,2,4.0
2741,1,0.5
2741,18,1.0
2741,52,2.0
2741,9,2.5
2741,65,3.0
2741,3,3.5
2741,38,4.0
2741,1,4.5
2741,7,5.0
2742,5,1.0
2742,1,1.5
2742,3,2.0
2742,2,2.5
2742,3,3.0
2742,1,3.5
2742,5,4.0
2743,1,1.0
2743,7,2.0
2743,29,3.0
2743,1,3.5
2743,20,4.0
2743,1,5.0
2744,10,1.0
2744,1,1.5
2744,13,2.0
2744,39,3.0
2744,57,4.0
2744,2,4.5
2744,35,5.0
2745,4,0.5
2745,13,1.0
2745,4,1.5
2745,65,2.0
2745,22,2.5
2745,232,3.0
2745,100,3.5
2745,429,4.0
2745,89,4.5
2745,251,5.0
2746,34,0.5
2746,191,1.0
2746,42,1.5
2746,492,2.0
2746,171,2.5
2746,1065,3.0
2746,326,3.5
2746,1115,4.0
2746,106,4.5
2746,378,5.0
2747,8,0.5
2747,81,1.0
2747,15,1.5
2747,207,2.0
2747,64,2.5
2747,438,3.0
2747,145,3.5
2747,388,4.0
2747,29,4.5
2747,134,5.0
2748,9,0.5
2748,127,1.0
2748,20,1.5
2748,146,2.0
2748,28,2.5
2748,127,3.0
2748,20,3.5
2748,31,4.0
2748,2,4.5
2748,5,5.0
2749,7,1.0
2749,52,2.0
2749,6,2.5
2749,140,3.0
2749,2,3.5
2749,99,4.0
2749,12,5.0
2750,15,1.0
2750,2,1.5
2750,61,2.0
2750,18,2.5
2750,311,3.0
2750,66,3.5
2750,507,4.0
2750,42,4.5
2750,170,5.0
2751,23,1.0
2751,35,2.0
2751,10,2.5
2751,56,3.0
2751,3,3.5
2751,41,4.0
2751,2,4.5
2751,15,5.0
2752,4,0.5
2752,45,1.0
2752,4,1.5
2752,128,2.0
2752,19,2.5
2752,183,3.0
2752,18,3.5
2752,122,4.0
2752,3,4.5
2752,27,5.0
2753,7,1.0
2753,26,2.0
2753,4,2.5
2753,83,3.0
2753,10,3.5
2753,61,4.0
2753,8,5.0
2754,3,0.5
2754,14,1.0
2754,4,1.5
2754,11,2.0
2754,3,2.5
2754,1,3.0
2754,4,4.0
2754,1,5.0
2755,8,1.0
2755,3,1.5
2755,39,2.0
2755,6,2.5
2755,28,3.0
2755,10,4.0
2755,2,5.0
2756,11,1.0
2756,1,1.5
2756,29,2.0
2756,8,2.5
2756,47,3.0
2756,3,3.5
2756,25,4.0
2756,1,4.5
2756,5,5.0
2757,3,1.0
2757,25,2.0
2757,4,2.5
2757,105,3.0
2757,19,3.5
2757,204,4.0
2757,4,4.5
2757,54,5.0
2758,11,1.0
2758,29,2.0
2758,1,2.5
2758,38,3.0
2758,3,3.5
2758,32,4.0
2758,8,5.0
2759,6,0.5
2759,73,1.0
2759,12,1.5
2759,177,2.0
2759,41,2.5
2759,511,3.0
2759,70,3.5
2759,541,4.0
2759,19,4.5
2759,119,5.0
2760,2,1.0
2760,5,2.0
2760,9,3.0
2760,13,4.0
2760,5,5.0
2761,14,0.5
2761,80,1.0
2761,20,1.5
2761,150,2.0
2761,86,2.5
2761,591,3.0
2761,319,3.5
2761,1313,4.0
2761,310,4.5
2761,862,5.0
2762,44,0.5
2762,120,1.0
2762,65,1.5
2762,357,2.0
2762,306,2.5
2762,1738,3.0
2762,1658,3.5
2762,5845,4.0
2762,2090,4.5
2762,5281,5.0
2763,16,0.5
2763,154,1.0
2763,34,1.5
2763,503,2.0
2763,222,2.5
2763,1640,3.0
2763,536,3.5
2763,2055,4.0
2763,254,4.5
2763,658,5.0
2764,2,0.5
2764,27,1.0
2764,9,1.5
2764,105,2.0
2764,38,2.5
2764,363,3.0
2764,98,3.5
2764,502,4.0
2764,46,4.5
2764,154,5.0
2765,1,0.5
2765,9,1.0
2765,3,1.5
2765,14,2.0
2765,6,2.5
2765,30,3.0
2765,8,3.5
2765,28,4.0
2765,6,4.5
2765,7,5.0
2766,5,1.0
2766,2,1.5
2766,23,2.0
2766,1,2.5
2766,60,3.0
2766,8,3.5
2766,52,4.0
2766,2,4.5
2766,8,5.0
2767,1,0.5
2767,24,1.0
2767,3,1.5
2767,27,2.0
2767,1,2.5
2767,46,3.0
2767,4,3.5
2767,41,4.0
2767,9,5.0
2768,5,1.0
2768,9,2.0
2768,12,3.0
2768,11,4.0
2768,6,5.0
2769,1,0.5
2769,10,1.0
2769,2,1.5
2769,69,2.0
2769,27,2.5
2769,125,3.0
2769,24,3.5
2769,91,4.0
2769,5,4.5
2769,19,5.0
2770,69,0.5
2770,286,1.0
2770,93,1.5
2770,718,2.0
2770,255,2.5
2770,1493,3.0
2770,345,3.5
2770,1405,4.0
2770,91,4.5
2770,275,5.0
2771,3,0.5
2771,75,1.0
2771,8,1.5
2771,147,2.0
2771,38,2.5
2771,316,3.0
2771,42,3.5
2771,180,4.0
2771,5,4.5
2771,44,5.0
2772,4,0.5
2772,93,1.0
2772,10,1.5
2772,143,2.0
2772,29,2.5
2772,323,3.0
2772,51,3.5
2772,237,4.0
2772,16,4.5
2772,73,5.0
2773,3,1.0
2773,10,2.0
2773,1,2.5
2773,15,3.0
2773,2,3.5
2773,14,4.0
2773,3,5.0
2774,1,0.5
2774,29,1.0
2774,1,1.5
2774,41,2.0
2774,8,2.5
2774,90,3.0
2774,27,3.5
2774,101,4.0
2774,7,4.5
2774,42,5.0
2775,10,1.0
2775,11,2.0
2775,4,2.5
2775,15,3.0
2775,6,3.5
2775,23,4.0
2775,4,4.5
2775,11,5.0
2776,9,1.0
2776,4,2.0
2776,13,3.0
2776,29,4.0
2776,17,5.0
2777,2,0.5
2777,9,1.0
2777,2,1.5
2777,8,2.0
2777,2,2.5
2777,11,3.0
2777,1,3.5
2777,3,4.0
2777,2,5.0
2778,1,0.5
2778,10,1.0
2778,4,1.5
2778,27,2.0
2778,2,2.5
2778,29,3.0
2778,5,3.5
2778,14,4.0
2779,2,0.5
2779,9,1.0
2779,4,1.5
2779,100,2.0
2779,28,2.5
2779,400,3.0
2779,87,3.5
2779,477,4.0
2779,37,4.5
2779,145,5.0
2780,2,0.5
2780,16,1.0
2780,2,1.5
2780,24,2.0
2780,4,2.5
2780,89,3.0
2780,11,3.5
2780,63,4.0
2780,1,4.5
2780,21,5.0
2781,1,0.5
2781,13,1.0
2781,38,2.0
2781,5,2.5
2781,42,3.0
2781,8,3.5
2781,53,4.0
2781,2,4.5
2781,18,5.0
2782,2,0.5
2782,17,1.0
2782,1,1.5
2782,37,2.0
2782,8,2.5
2782,114,3.0
2782,21,3.5
2782,125,4.0
2782,7,4.5
2782,30,5.0
2783,1,0.5
2783,5,1.0
2783,8,2.0
2783,3,2.5
2783,14,3.0
2783,7,3.5
2783,18,4.0
2783,1,5.0
2784,1,0.5
2784,10,1.0
2784,2,1.5
2784,32,2.0
2784,3,2.5
2784,77,3.0
2784,11,3.5
2784,77,4.0
2784,11,4.5
2784,23,5.0
2785,1,0.5
2785,5,1.0
2785,5,2.0
2785,1,2.5
2785,19,3.0
2785,4,3.5
2785,16,4.0
2785,2,4.5
2785,4,5.0
2786,1,0.5
2786,47,1.0
2786,4,1.5
2786,40,2.0
2786,9,2.5
2786,63,3.0
